,specz_redshift
52902,1.60158205
52903,1.84618497
52904,1.57234132
52905,1.69022298
52906,1.83999002
52907,1.61230004
52908,1.57056999
52909,1.717291
52910,1.78737998
52911,1.86734998
52912,1.76929402
52913,1.80187595
52914,2.00169992
52915,1.55740595
52916,1.56786203
52917,1.59715998
52918,1.75831997
52919,1.61775994
52920,1.67309999
52921,1.72337103
52922,1.53183901
52923,1.98731005
52924,1.95816803
52925,1.65243995
52926,1.55899096
52927,1.60722101
52928,2.06182694
52929,1.57985997
52930,1.97049999
52931,1.81509995
52932,1.77461195
52933,1.68820798
52934,1.70029294
52935,1.53989995
52936,1.77259803
52937,1.61903298
52938,1.571064
52939,2.08427
52940,1.53874004
52941,1.91989005
52942,1.62458634
52943,1.86496496
52944,1.63743997
52945,1.65578997
52946,1.86049998
52947,1.97227001
52948,1.97880006
52949,1.71909904
52950,1.54917002
52951,1.62257504
52952,1.62621999
52953,1.54351318
52954,1.60862005
52955,2.05403495
52956,1.92242002
52957,1.99362004
52958,2.08811498
52959,1.50103998
52960,1.82423997
52961,1.61398005
52962,1.50800002
52963,2.0081501
52964,1.70092499
52965,1.71648002
52966,1.90369999
52967,2.10987592
52968,1.85189998
52969,1.52335298
52970,1.88349998
52971,1.82485998
52972,1.68488002
52973,1.89797199
52974,1.75606
52975,2.03728008
52976,1.58115995
52977,1.66252005
52978,2.00190711
52979,1.76265895
52980,2.03189993
52981,1.80293906
52982,1.53979003
52983,1.67323995
52984,1.83315003
52985,1.77287996
52986,1.97013295
52987,1.90589905
52988,1.645643
52989,1.92798996
52990,1.634951
52991,1.94742894
52992,1.99269998
52993,1.72458005
52994,1.92716002
52995,1.55402005
52996,2.11354995
52997,1.71968496
52998,1.79840004
52999,1.50049996
53000,1.56417
53001,1.67867899
53002,1.88041604
53003,1.59780395
53004,1.51831698
53005,2.0704
53006,1.83232403
53007,1.75134003
53008,2.05868101
53009,1.97580004
53010,1.72655594
53011,1.86096001
53012,1.56347001
53013,1.75669003
53014,1.56570005
53015,2.09964108
53016,2.03310299
53017,1.94114995
53018,1.53909695
53019,1.79121196
53020,1.55373001
53021,1.56566
53022,1.87995994
53023,1.69398403
53024,2.12090993
53025,1.68391597
53026,1.57229698
53027,1.52807999
53028,1.91338301
53029,1.52486002
53030,1.73819005
53031,1.86373198
53032,1.76470006
53033,2.00357008
53034,2.06724
53035,1.76745903
53036,1.62063003
53037,1.86743999
53038,2.01582003
53039,2.08681989
53040,1.60664296
53041,2.11897993
53042,1.55688
53043,1.73854697
53044,1.55938709
53045,1.65380001
53046,1.68434
53047,1.90410995
53048,1.53320003
53049,1.52500701
53050,1.76942003
53051,1.84671998
53052,1.810776
53053,2.06530499
53054,1.95483994
53055,1.53191102
53056,1.90412199
53057,2.10119009
53058,1.51429999
53059,1.79474998
53060,1.64383805
53061,1.91680002
53062,1.89688003
53063,1.56917
53064,1.95483994
53065,1.67254996
53066,1.80073202
53067,1.67070997
53068,2.09538603
53069,1.54294395
53070,1.57923996
53071,2.02534008
53072,1.76353896
53073,2.04051995
53074,2.07186699
53075,2.04134011
53076,1.55614996
53077,1.76223004
53078,1.87116694
53079,1.81016004
53080,1.74804997
53081,1.93938994
53082,1.99428296
53083,1.65515196
53084,2.10105991
53085,1.61689997
53086,1.81503999
53087,2.12284994
53088,1.98016798
53089,2.0441401
53090,1.87794006
53091,2.07155299
53092,1.60757005
53093,2.09719992
53094,1.96401405
53095,1.88537598
53096,1.89294302
53097,1.81235003
53098,1.95547998
53099,1.63159001
53100,1.72205806
53101,1.63960004
53102,1.65060902
53103,2.12551904
53104,1.90301001
53105,1.67840803
53106,1.68806005
53107,2.11137009
53108,1.64199996
53109,2.06609893
53110,1.91540802
53111,1.99900496
53112,1.97965002
53113,1.65561998
53114,1.95709002
53115,1.74010003
53116,1.88608003
53117,2.11878204
53118,1.53029001
53119,1.73263001
53120,1.78648996
53121,1.50021994
53122,1.89308798
53123,1.69334996
53124,1.62432003
53125,1.81061995
53126,1.66569996
53127,1.67110002
53128,1.50574005
53129,1.72680998
53130,1.89257002
53131,1.90339994
53132,1.63774395
53133,1.65746999
53134,1.57795405
53135,1.71940005
53136,2.11291003
53137,1.93234599
53138,2.00954008
53139,2.05428004
53140,1.79040003
53141,1.89291704
53142,1.83931005
53143,1.51894999
53144,1.86143005
53145,1.64841998
53146,1.88024998
53147,1.82484901
53148,1.76417804
53149,1.55516601
53150,1.80831003
53151,1.86659098
53152,1.84940004
53153,1.98036098
53154,2.02105498
53155,1.83708894
53156,1.79990995
53157,1.96981001
53158,2.10283995
53159,2.11375999
53160,1.56087005
53161,1.69799995
53162,1.71493995
53163,1.53639805
53164,1.93024004
53165,1.70592999
53166,1.55770004
53167,1.87441003
53168,1.87757003
53169,1.66154003
53170,1.69304895
53171,1.60418999
53172,1.84562004
53173,2.09430003
53174,1.74131298
53175,1.50627995
53176,2.06434798
53177,1.84777999
53178,1.61284995
53179,2.02880001
53180,1.69125402
53181,1.79936004
53182,1.50592101
53183,1.97032201
53184,1.66480696
53185,1.79970002
53186,1.85590005
53187,1.97743905
53188,2.04477811
53189,1.60141695
53190,1.61430001
53191,1.87065995
53192,1.51643002
53193,1.52470005
53194,1.68562996
53195,1.97816598
53196,2.09793997
53197,1.89649999
53198,1.75280595
53199,1.762918
53200,2.47911
53201,2.43487
53202,2.20340991
53203,2.14476991
53204,2.33095002
53205,2.35714006
53206,2.23441911
53207,2.17393899
53208,2.38679004
53209,2.22063994
53210,2.16821003
53211,2.23945999
53212,2.1861701
53213,2.18939996
53214,2.47410989
53215,2.27416992
53216,2.20137
53217,2.28919792
53218,2.14422894
53219,2.21567988
53220,2.28544998
53221,2.3306601
53222,2.46706009
53223,2.22252011
53224,2.25650001
53225,2.18677711
53226,2.39018011
53227,2.35425997
53228,2.29031396
53229,2.46592999
53230,2.18613005
53231,2.28500009
53232,2.15436006
53233,2.25573993
53234,2.20227003
53235,2.37159991
53236,2.40486002
53237,2.26903009
53238,2.38421011
53239,2.45822001
53240,2.38879991
53241,2.447649
53242,2.18131995
53243,2.37859011
53244,2.41156006
53245,2.46660995
53246,2.40735006
53247,2.15786004
53248,2.19981003
53249,2.25289989
53250,2.1317699
53251,2.17544007
53252,2.45668006
53253,2.46368003
53254,2.45167994
53255,2.26149988
53256,2.31058002
53257,2.45053005
53258,2.14148998
53259,2.2474699
53260,2.22730994
53261,2.29627991
53262,2.1856699
53263,2.3052001
53264,2.37601995
53265,2.30058002
53266,2.38396001
53267,2.26197004
53268,2.41743994
53269,2.27911997
53270,2.2925899
53271,2.39179993
53272,2.39289999
53273,2.28426003
53274,2.16457009
53275,2.16684008
53276,2.30057001
53277,2.28116012
53278,2.32133007
53279,2.30272007
53280,2.46677494
53281,2.40679002
53282,2.37456989
53283,2.21999002
53284,2.20775008
53285,2.4107101
53286,2.28837991
53287,2.31978989
53288,2.41599989
53289,2.28358006
53290,2.23955011
53291,2.21471
53292,2.28004003
53293,2.25038004
53294,2.36905003
53295,2.32212996
53296,2.37965012
53297,2.45723009
53298,2.35816002
53299,2.34815001
53300,2.48588991
53301,2.26465011
53302,2.31614995
53303,2.24687004
53304,2.34047008
53305,2.22421002
53306,2.20773005
53307,2.47133994
53308,2.31947994
53309,2.17053008
53310,2.49745989
53311,2.34850001
53312,2.14428997
53313,2.28123999
53314,2.20394993
53315,2.35713196
53316,2.34424996
53317,2.13476491
53318,2.33336997
53319,2.42430997
53320,2.41920996
53321,2.15900993
53322,2.14432001
53323,2.19136
53324,2.43375993
53325,2.46943998
53326,2.36136007
53327,2.42336988
53328,2.13023996
53329,2.1909399
53330,2.22645998
53331,2.35931993
53332,2.25905991
53333,2.14560008
53334,2.3320601
53335,2.171628
53336,2.34882998
53337,2.30092001
53338,2.22365999
53339,2.43678999
53340,2.27097988
53341,2.29040003
53342,2.27916002
53343,2.43113995
53344,2.410429
53345,2.23604989
53346,2.44094992
53347,2.31103992
53348,2.45363998
53349,2.28584003
53350,2.21954989
53351,2.17974997
53352,2.17551994
53353,2.15171003
53354,2.28802109
53355,2.1375699
53356,2.29649997
53357,2.28412008
53358,2.37268996
53359,2.15325999
53360,2.44648004
53361,2.40249991
53362,2.38528204
53363,2.33207989
53364,2.31304002
53365,2.48145795
53366,2.15006399
53367,2.25086999
53368,2.30451989
53369,2.27400994
53370,2.44826007
53371,2.29003
53372,2.18669009
53373,2.27901006
53374,2.39960003
53375,2.37251997
53376,2.43924999
53377,2.46291995
53378,2.4049499
53379,2.28836012
53380,2.33039999
53381,2.19394994
53382,2.15548992
53383,2.47106004
53384,2.28144002
53385,2.4871099
53386,2.32640004
53387,2.42633009
53388,2.13953996
53389,2.32399011
53390,2.22533011
53391,2.4293201
53392,2.34689999
53393,2.23358107
53394,2.48867011
53395,2.20499992
53396,2.3519299
53397,2.31085992
53398,2.28329992
53399,2.41047001
53400,2.49741006
53401,2.3271699
53402,2.25623012
53403,2.44336009
53404,2.26842999
53405,2.18709993
53406,2.46033001
53407,2.46594
53408,2.22835994
53409,2.44724011
53410,2.40304995
53411,2.27463603
53412,2.46256995
53413,2.4721899
53414,2.31689
53415,2.23715997
53416,2.2447269
53417,2.18841004
53418,2.24817991
53419,2.4453001
53420,2.15545988
53421,2.14214993
53422,2.28672004
53423,2.19419003
53424,2.31195998
53425,2.46493006
53426,2.43401003
53427,2.17645407
53428,2.47521996
53429,2.28066993
53430,2.28347993
53431,2.34195995
53432,2.20053005
53433,2.49183011
53434,2.26634002
53435,2.36479998
53436,2.14569998
53437,2.20950699
53438,2.32175994
53439,2.13328004
53440,2.45071006
53441,2.25355005
53442,2.27326989
53443,2.28850007
53444,2.15922999
53445,2.42652988
53446,2.24852991
53447,2.29491997
53448,2.26915002
53449,2.14240003
53450,2.26768994
53451,2.21284008
53452,2.16816998
53453,2.48481011
53454,2.28983998
53455,2.22153997
53456,2.48032999
53457,2.16770005
53458,2.31867003
53459,2.22066998
53460,2.40948009
53461,2.29070997
53462,2.45785999
53463,2.27253008
53464,2.21269011
53465,2.34988999
53466,2.37550306
53467,2.3134799
53468,2.37021303
53469,2.24277997
53470,2.23659801
53471,2.31322002
53472,2.22870994
53473,2.44347
53474,2.24382997
53475,2.4365499
53476,2.22591996
53477,2.2309401
53478,2.47814989
53479,2.40884399
53480,2.26120996
53481,2.28584003
53482,2.18606997
53483,2.26304007
53484,2.30778003
53485,2.16495991
53486,2.20173097
53487,2.16552997
53488,2.31990004
53489,2.25198007
53490,2.25335002
53491,2.37493992
53492,2.14048004
53493,2.35103011
53494,2.49040008
53495,2.16774988
53496,2.35799003
53497,2.31745005
53498,2.43945003
53499,2.21920991
53500,2.33371997
53501,2.32286
53502,2.49773002
53503,2.1608901
53504,2.26234007
53505,2.28813004
53506,2.33912992
53507,2.14795709
53508,2.31725001
53509,2.18758988
53510,2.18608999
53511,2.32499003
53512,2.13966894
53513,2.37485003
53514,2.49971008
53515,2.2718699
53516,2.26633
53517,2.41354895
53518,2.49075007
53519,2.40987992
53520,2.20020008
53521,2.45145011
53522,2.25392008
53523,2.46328998
53524,2.4168601
53525,2.19766808
53526,2.23846006
53527,2.3768599
53528,2.32214999
53529,2.32087994
53530,2.3931601
53531,2.20618606
53532,2.13967991
53533,2.47733998
53534,2.4519999
53535,2.14406991
53536,2.47526002
53537,2.38975692
53538,2.4697299
53539,2.32669997
53540,2.3167901
53541,2.38380003
53542,2.37479997
53543,2.2414
53544,2.31555009
53545,2.20141006
53546,2.27862
53547,2.36663008
53548,2.2918601
53549,2.34373999
53550,2.40122008
53551,2.23170996
53552,2.46657991
53553,2.28830004
53554,2.37520003
53555,2.24281001
53556,2.28330994
53557,2.40137005
53558,2.34336996
53559,2.34420991
53560,2.30661011
53561,2.20290995
53562,2.27495003
53563,2.21440005
53564,2.22976995
53565,2.42600989
53566,2.22650003
53567,2.19642997
53568,2.34846997
53569,2.23908997
53570,2.44981003
53571,2.36423993
53572,2.32198
53573,2.18161988
53574,2.24945998
53575,2.27652001
53576,2.30368996
53577,2.13814998
53578,2.40717006
53579,2.29165006
53580,2.29461002
53581,2.46474004
53582,2.15394807
53583,2.3634901
53584,2.26898003
53585,2.42317009
53586,2.48653007
53587,2.3501699
53588,2.48229003
53589,2.35722995
53590,2.34687996
53591,2.15420103
53592,2.29479003
53593,2.18583989
53594,2.28592992
53595,2.42329001
53596,2.23695993
53597,2.37644005
53598,2.16034007
53599,2.16216993
53600,2.23563004
53601,2.48907995
53602,2.42610002
53603,2.13451004
53604,2.45811009
53605,2.25593996
53606,2.2811799
53607,2.40054011
53608,2.15385008
53609,2.20491004
53610,2.13480997
53611,2.46396995
53612,2.46026397
53613,2.45221496
53614,2.14871001
53615,2.34141994
53616,2.43826008
53617,2.25453997
53618,2.29411006
53619,2.21980691
53620,2.47685003
53621,2.48380995
53622,2.43314004
53623,2.38439989
53624,2.30821991
53625,2.16131997
53626,2.25387001
53627,2.24107003
53628,2.23837996
53629,2.43604994
53630,2.33318996
53631,2.43046999
53632,2.13257003
53633,2.15912199
53634,2.42193007
53635,2.18413997
53636,2.48340011
53637,2.26374006
53638,2.40594006
53639,2.36670995
53640,2.1535151
53641,2.19373012
53642,2.26830006
53643,2.47375011
53644,2.29321003
53645,2.16406012
53646,2.34616995
53647,2.27488995
53648,2.25651002
53649,2.38306999
53650,2.42351007
53651,2.20362997
53652,2.48462009
53653,2.29686999
53654,2.45718002
53655,2.21471
53656,2.42681003
53657,2.24168992
53658,2.35216999
53659,2.39286995
53660,2.32582998
53661,2.44508004
53662,2.22915006
53663,2.4595201
53664,2.41672993
53665,2.29742002
53666,2.18160009
53667,2.44649005
53668,2.36041999
53669,2.30823994
53670,2.15101004
53671,2.26029992
53672,2.36828399
53673,2.27659988
53674,2.36905003
53675,2.23569989
53676,2.27066994
53677,2.13733006
53678,2.16874003
53679,2.2495501
53680,2.25728989
53681,2.42701006
53682,2.36136007
53683,2.164433
53684,2.35082006
53685,2.46124005
53686,2.44533992
53687,2.47632003
53688,2.16499996
53689,2.39244008
53690,2.20198989
53691,2.25440001
53692,2.23970008
53693,2.13098788
53694,2.39433002
53695,2.26661992
53696,2.48897004
53697,2.21738005
53698,2.33272004
53699,2.39281011
53700,2.37881994
53701,2.15064001
53702,2.42251992
53703,2.48136997
53704,2.33217001
53705,2.26630998
53706,2.37438989
53707,2.32950997
53708,2.44430995
53709,2.17309999
53710,2.18718004
53711,2.43799996
53712,2.33330011
53713,2.45115995
53714,2.21719003
53715,2.25114012
53716,2.21567011
53717,2.16085196
53718,2.46750998
53719,2.46319389
53720,2.17330003
53721,2.1802001
53722,2.14271998
53723,2.27964997
53724,2.36262012
53725,2.38113999
53726,2.21473002
53727,2.37748003
53728,2.26379991
53729,2.37932992
53730,2.25760007
53731,2.25449991
53732,2.16335011
53733,2.29366994
53734,2.31464791
53735,2.21210003
53736,2.21440005
53737,2.24331999
53738,2.15704298
53739,2.42588997
53740,2.35885
53741,2.23075008
53742,2.47711992
53743,2.13142395
53744,2.37199998
53745,2.37950301
53746,2.18300009
53747,2.36917996
53748,2.35804009
53749,2.25627995
53750,2.41998005
53751,2.34281993
53752,2.36092997
53753,2.18124008
53754,2.4475801
53755,2.33958006
53756,2.18464994
53757,2.17229009
53758,2.28869009
53759,2.33397007
53760,2.4254899
53761,2.23739004
53762,2.16526008
53763,2.45696998
53764,2.30651999
53765,2.27523994
53766,2.2198801
53767,2.1357801
53768,2.46454
53769,2.27040005
53770,2.40344
53771,2.17385292
53772,2.3928299
53773,2.23606992
53774,2.17762995
53775,2.43161988
53776,2.44111991
53777,2.17150998
53778,2.43354988
53779,2.20750999
53780,2.41337299
53781,2.22081995
53782,2.24191999
53783,2.42623997
53784,2.20268989
53785,2.26432991
53786,2.2578299
53787,2.4370501
53788,2.47289991
53789,2.38999009
53790,2.2016201
53791,2.21858001
53792,2.14352989
53793,2.4946301
53794,2.29603004
53795,2.33380008
53796,2.32705998
53797,2.23214102
53798,2.25320005
53799,2.46438003
53800,2.25640011
53801,2.42130804
53802,2.4365201
53803,2.43278408
53804,2.30315995
53805,2.3224299
53806,2.23873997
53807,2.23126006
53808,2.4186399
53809,2.48307991
53810,2.34551001
53811,2.4939301
53812,2.45707989
53813,2.21236897
53814,2.30895996
53815,2.29287004
53816,2.15772009
53817,2.27559996
53818,2.44777012
53819,2.42554998
53820,2.13296008
53821,2.17818999
53822,2.46385002
53823,2.35917997
53824,2.46070004
53825,2.28684998
53826,2.32008004
53827,2.37944007
53828,2.35105991
53829,2.14128995
53830,2.20274997
53831,2.29887009
53832,2.1759901
53833,2.28303003
53834,2.41136003
53835,2.25252008
53836,2.31636
53837,2.23656988
53838,2.21133995
53839,2.20554996
53840,2.24302006
53841,2.21146989
53842,2.28042006
53843,2.32045007
53844,2.21095991
53845,2.22326994
53846,2.1637001
53847,2.4721601
53848,2.30398607
53849,2.48855996
53850,2.36720991
53851,2.40512991
53852,2.19772005
53853,2.24759007
53854,2.29325008
53855,2.33049011
53856,2.42868996
53857,2.28067994
53858,2.29029012
53859,2.38683009
53860,2.35765004
53861,2.26097989
53862,2.27133989
53863,2.33781004
53864,2.47608995
53865,2.18441701
53866,2.46366405
53867,2.22001004
53868,2.2829299
53869,2.21387005
53870,2.15688992
53871,2.47201991
53872,2.33102012
53873,2.34451008
53874,2.35007
53875,2.32700992
53876,2.44987988
53877,2.45981002
53878,2.44726992
53879,2.16606998
53880,2.2887001
53881,2.21113992
53882,2.39947009
53883,2.41921997
53884,2.17556
53885,2.43763995
53886,2.3201201
53887,2.24945998
53888,2.44345999
53889,2.15499997
53890,2.29383993
53891,2.25223994
53892,2.42477989
53893,2.33363008
53894,2.28698993
53895,2.44250011
53896,2.30465007
53897,2.33402991
53898,2.24677992
53899,2.46452999
53900,2.41341996
53901,2.32327008
53902,2.28019595
53903,2.43272996
53904,2.41464996
53905,2.31972003
53906,2.15471005
53907,2.1979599
53908,2.40742993
53909,2.31498003
53910,2.23933005
53911,2.16033006
53912,2.319695
53913,2.39634991
53914,2.38263011
53915,2.23899102
53916,2.24621201
53917,2.3076601
53918,2.45194006
53919,2.31544399
53920,2.18656993
53921,2.18741012
53922,2.27965999
53923,2.30551004
53924,2.39863992
53925,2.40756011
53926,2.34231997
53927,2.18954992
53928,2.16140008
53929,2.30698991
53930,2.25781012
53931,2.30700994
53932,2.29161
53933,2.19286704
53934,2.42235994
53935,2.48822689
53936,2.26181006
53937,2.19790006
53938,2.40066004
53939,2.26233006
53940,2.44445992
53941,2.39782
53942,2.25851989
53943,2.28114009
53944,2.16822004
53945,2.40646005
53946,2.29820991
53947,2.46600008
53948,2.45090008
53949,2.27801991
53950,2.22445011
53951,2.23658991
53952,2.36699009
53953,2.23361993
53954,2.36405993
53955,2.29169011
53956,2.2458899
53957,2.29943991
53958,2.34176993
53959,2.45256996
53960,2.43177009
53961,2.46587992
53962,2.30968595
53963,2.25184011
53964,2.38354993
53965,2.42163992
53966,2.44090009
53967,2.28539991
53968,2.18648005
53969,2.41171002
53970,2.45523
53971,2.48149991
53972,2.25588989
53973,2.45215988
53974,2.17090011
53975,2.38737011
53976,2.15280008
53977,2.35697007
53978,2.18670988
53979,2.44466996
53980,2.47162008
53981,2.27037001
53982,2.15012407
53983,2.20880008
53984,2.24154997
53985,2.13049006
53986,2.38439012
53987,2.20911002
53988,2.15756011
53989,2.45163989
53990,2.21638989
53991,2.22909999
53992,2.15392995
53993,2.49986005
53994,2.40019011
53995,2.4156599
53996,2.26756001
53997,2.24100995
53998,2.43179011
53999,2.25524998
54000,2.17006993
54001,2.14137006
54002,2.2315011
54003,2.22104001
54004,2.42430997
54005,2.42281008
54006,2.37056994
54007,2.17964005
54008,2.43548012
54009,2.12933993
54010,2.43596005
54011,2.16739988
54012,2.29079008
54013,2.15545988
54014,2.22236991
54015,2.2702601
54016,2.38469005
54017,2.20910001
54018,2.17004991
54019,2.21070004
54020,2.36918998
54021,2.37981009
54022,2.14747
54023,2.42681003
54024,2.2474401
54025,2.19571996
54026,2.39262009
54027,2.48348999
54028,2.24456
54029,2.17830992
54030,2.21917009
54031,2.14720011
54032,2.33523989
54033,2.41789007
54034,2.34073305
54035,2.27980995
54036,2.49361992
54037,2.17055011
54038,2.42650008
54039,2.32431602
54040,2.22199988
54041,2.28718996
54042,2.29242992
54043,2.34208012
54044,2.43131995
54045,2.16704988
54046,2.20726991
54047,2.29847002
54048,2.21321988
54049,2.48755002
54050,2.21653008
54051,2.34010005
54052,2.27558994
54053,2.24122
54054,2.26090002
54055,2.35529995
54056,2.41620994
54057,2.27745008
54058,2.19932008
54059,2.32914996
54060,2.31104994
54061,2.14976001
54062,2.34576988
54063,2.28797007
54064,2.22912002
54065,2.31065989
54066,2.47838998
54067,2.32551003
54068,2.25603008
54069,2.30238008
54070,2.49676991
54071,2.38162994
54072,2.1949501
54073,2.29488993
54074,2.44090009
54075,2.4823401
54076,2.20391011
54077,2.48133993
54078,2.30296993
54079,2.26393008
54080,2.46231008
54081,2.17418003
54082,2.2822001
54083,2.46743989
54084,2.48092008
54085,2.41377997
54086,2.31721997
54087,2.34910989
54088,2.22008991
54089,2.2323401
54090,2.39125991
54091,2.39652991
54092,2.37400007
54093,2.38050008
54094,2.35657001
54095,2.19896007
54096,2.25131989
54097,2.17448997
54098,2.34155989
54099,2.32466006
54100,2.23564005
54101,2.24805999
54102,2.46341991
54103,2.43177009
54104,2.27815008
54105,2.3894701
54106,2.30668998
54107,2.30012989
54108,2.3538599
54109,2.37637997
54110,2.21392012
54111,2.44747996
54112,2.34243989
54113,2.46605992
54114,2.42286992
54115,2.15485001
54116,2.24186993
54117,2.32224989
54118,2.15980005
54119,2.30542994
54120,2.12989998
54121,2.45950007
54122,2.1924901
54123,2.40542006
54124,2.37575006
54125,2.25033998
54126,2.41322637
54127,2.32505012
54128,2.36658001
54129,2.40042996
54130,2.44841003
54131,2.22729993
54132,2.25347996
54133,2.13113999
54134,2.16940999
54135,2.2992301
54136,2.46625996
54137,2.2360599
54138,2.19411802
54139,2.42741489
54140,2.35292006
54141,2.27442002
54142,2.35958004
54143,2.17400002
54144,2.4920001
54145,2.33625007
54146,2.18442011
54147,2.40165997
54148,2.40573001
54149,2.32509995
54150,2.42894006
54151,2.33765006
54152,2.29832006
54153,2.42453003
54154,2.41232991
54155,2.17223001
54156,2.3996501
54157,2.45217991
54158,2.3043201
54159,2.16792989
54160,2.47233009
54161,2.19123006
54162,2.44217992
54163,2.29052997
54164,2.32637
54165,2.40620995
54166,2.17022991
54167,2.15077996
54168,2.39061999
54169,2.36069989
54170,2.48790002
54171,2.37568998
54172,2.15616012
54173,2.25686002
54174,2.18252993
54175,2.43686008
54176,2.29566002
54177,2.25270009
54178,2.38327003
54179,2.26602101
54180,2.35246992
54181,2.23326302
54182,2.23468995
54183,2.16688991
54184,2.13274002
54185,2.14883399
54186,2.23897004
54187,2.22122002
54188,2.42478991
54189,2.22044992
54190,2.18490005
54191,2.20742011
54192,2.34024
54193,2.26282001
54194,2.44701004
54195,2.2197299
54196,2.17625999
54197,2.42354989
54198,2.44577003
54199,2.34899998
54200,2.13256001
54201,2.22239995
54202,2.21247292
54203,2.16780996
54204,2.17941999
54205,2.33951998
54206,2.22518992
54207,2.21825004
54208,2.28334999
54209,2.33275008
54210,2.16140008
54211,2.27388
54212,2.41584992
54213,2.45993996
54214,2.30982995
54215,2.27870989
54216,2.32044005
54217,2.36435604
54218,2.22326994
54219,2.43558002
54220,2.20284009
54221,2.22670007
54222,2.25474
54223,2.38637996
54224,2.15790009
54225,2.33798003
54226,2.28127003
54227,2.28430009
54228,2.49918008
54229,2.16972995
54230,2.21146011
54231,2.23358989
54232,2.33010006
54233,2.45727992
54234,2.41832995
54235,2.20138001
54236,2.21901011
54237,2.23842001
54238,2.30576992
54239,2.15392995
54240,2.17284012
54241,2.40367007
54242,2.1724
54243,2.2197299
54244,2.19991994
54245,2.23941994
54246,2.16290998
54247,2.46284008
54248,2.25869012
54249,2.14075994
54250,2.25080991
54251,2.24473
54252,2.24131989
54253,2.16629004
54254,2.20914006
54255,2.32557988
54256,2.38168001
54257,2.42723989
54258,2.22679996
54259,2.23698997
54260,2.37346005
54261,2.35083008
54262,2.46632004
54263,2.20565009
54264,2.13739991
54265,2.4828701
54266,2.40370989
54267,2.179636
54268,2.2667799
54269,2.41624999
54270,2.14240003
54271,2.35451007
54272,2.33024001
54273,2.36722994
54274,2.39328003
54275,2.15190005
54276,2.29369998
54277,2.18829989
54278,2.27910995
54279,2.41842008
54280,2.40452003
54281,2.21555996
54282,2.43358207
54283,2.45488
54284,2.47944999
54285,2.29710007
54286,2.24618006
54287,2.47285795
54288,2.21876001
54289,2.39168
54290,2.41465998
54291,2.20019293
54292,2.22729993
54293,2.39984012
54294,2.32736993
54295,2.44866991
54296,2.35695004
54297,2.18210006
54298,2.28349996
54299,2.25800991
54300,2.22000003
54301,2.29762006
54302,2.16163993
54303,2.18739009
54304,2.35198998
54305,2.38265991
54306,2.425735
54307,2.29530001
54308,2.29200006
54309,2.32324004
54310,2.4582901
54311,2.24564004
54312,2.2055099
54313,2.13070893
54314,2.15423012
54315,2.17547989
54316,2.39570999
54317,2.44115996
54318,2.42999005
54319,2.38656998
54320,2.39671993
54321,2.47887993
54322,2.23182011
54323,2.17692304
54324,2.2590301
54325,2.37277007
54326,2.34633994
54327,2.41611004
54328,2.25626993
54329,2.17462993
54330,2.47049999
54331,2.22713995
54332,2.17712998
54333,2.23230004
54334,2.4194901
54335,2.48011994
54336,2.47810006
54337,2.24050999
54338,2.45090008
54339,2.24189997
54340,2.1947999
54341,2.39198995
54342,2.36262012
54343,2.18109012
54344,2.22125006
54345,2.49514008
54346,2.23717999
54347,2.31176996
54348,2.43354011
54349,2.36597991
54350,2.16399002
54351,2.40401006
54352,2.49887991
54353,2.29457998
54354,2.32905889
54355,2.33384395
54356,2.37737012
54357,2.24252009
54358,2.46019006
54359,2.24684
54360,2.28149009
54361,2.23511004
54362,2.29362011
54363,2.38660002
54364,2.30673003
54365,2.26666999
54366,2.19255996
54367,2.21679997
54368,2.41165996
54369,2.27573991
54370,2.29200006
54371,2.36374998
54372,2.39311004
54373,2.30533004
54374,2.36499
54375,2.36199999
54376,2.16475201
54377,2.20435905
54378,2.24247003
54379,2.43005705
54380,2.34564996
54381,2.35255003
54382,2.26630998
54383,2.49102592
54384,2.29333997
54385,2.1967001
54386,2.31788993
54387,2.42992997
54388,2.19541001
54389,2.16965008
54390,2.1420989
54391,2.40440989
54392,2.30128002
54393,2.49513006
54394,2.46485996
54395,2.16963005
54396,2.2976799
54397,2.43194008
54398,2.12989998
54399,2.34680009
54400,2.43598008
54401,2.17720008
54402,2.13930011
54403,2.17951989
54404,2.34756994
54405,2.29317999
54406,2.18852997
54407,2.17876005
54408,2.13140011
54409,2.17349005
54410,2.24719
54411,2.29627991
54412,2.47030997
54413,2.37532997
54414,2.29249096
54415,2.16552997
54416,2.23182988
54417,2.43309999
54418,2.3257699
54419,2.26298308
54420,2.23240995
54421,2.17330003
54422,2.39188004
54423,2.38330007
54424,2.23709011
54425,2.32915998
54426,2.24517989
54427,2.196944
54428,2.34601998
54429,2.37886
54430,2.14033008
54431,2.24695992
54432,2.3729701
54433,2.44863009
54434,2.43344998
54435,2.36651993
54436,2.45183992
54437,2.27471995
54438,2.38417006
54439,2.30714989
54440,2.2541101
54441,2.33608007
54442,2.129282
54443,2.153929
54444,2.24642992
54445,2.29718995
54446,2.31770992
54447,2.42307997
54448,2.35236001
54449,2.30696988
54450,2.24983001
54451,2.30360007
54452,2.21790004
54453,2.43227005
54454,2.15895009
54455,2.39206004
54456,2.2537601
54457,2.20091009
54458,2.39681005
54459,2.27785993
54460,2.13040996
54461,2.25863004
54462,2.40490007
